levelpath,head_huc12,outlet_huc12,trib_no_intersect,headwater_error,outlet_gnis,outlet_reachcode,head_gnis,head_reachcode
50044587,171100090701,171100090701,FALSE,FALSE,1528304,17110011003477,1528304,17110009000429
50029292,171100100101,171100100104,FALSE,FALSE,1523845,17110010000053,1523845,17110010000354
50011780,171100100201,171100100603,FALSE,FALSE,1523089,17110010000334,1526021,17110010000179
50038954,171100100402,171100100402,FALSE,FALSE,1524806,17110010000799,1524806,17110010000209
50036142,171100100204,171100100204,FALSE,FALSE, ,17110010000167,1524626,17110010000287
50034932,171100100203,171100100203,FALSE,FALSE,1526959,17110010000696,1526959,17110010000342
50022801,171100100301,171100100302,FALSE,FALSE,1526254,17110010000265,1526254,17110010000231
50038948,171100100401,171100100401,FALSE,FALSE,1527280,17110010000407,1527280,17110010000396
50042478,171100100403,171100100403,FALSE,FALSE,1520356,17110010000418,1520356,17110010000408
50024065,171100100501,171100100505,FALSE,FALSE,1523866,17110010000451,1527287,17110010000419
50042475,171100100602,171100100602,FALSE,FALSE, ,17110010000024,1517661,17110010000460
50056082,171100110102,171100110102,FALSE,FALSE,1530983,17110011000120,1530983,17110011000072
50056081,171100110201,171100110201,FALSE,FALSE,1519793,17110011000080,1519793,17110011000074
50040345,171100110204,171100191100,FALSE,FALSE,1507674,17110011000105,1507674,17110019021206
50037246,171100110203,171100191100,FALSE,FALSE,1508709,17110011000281,1508709,17110019021207
50060444,171100150101,171100150101,FALSE,FALSE,1524712,17110015000214,1521578,17110015000149
50012582,171100150104,171100190900,FALSE,FALSE,1533610,17110015000148,1533598,17110019021224
50049293,171100150204,171100150204,FALSE,FALSE, ,17110015000187,1526934,17110015000181
50038699,171100150203,171100150203,FALSE,FALSE,1523975,17110015000178,1523975,17110015000172
50046619,171100150106,171100150106,FALSE,FALSE,1516485,17110015000110,1516485,17110015000096
50056070,171100150103,171100150103,FALSE,FALSE,1526898,17110015000324,1526898,17110015000151
50081528,171100150102,171100150102,FALSE,FALSE,1516441,17110015000134,1516441,17110015000131
50052439,171100150107,171100150107,FALSE,FALSE,1523806,17110015000419,1523806,17110015000081
50072554,171100150108,171100150108,FALSE,FALSE,1525247,17110015000219,1525247,17110015000215
50044234,171100150109,171100150109,FALSE,FALSE,1523210,17110015000080,1523210,17110015000072
50046621,171100150111,171100150111,FALSE,FALSE,1527956,17110015000068, ,17110015000573
50081525,171100150201,171100150201,FALSE,FALSE,1522260,17110015000165,1522260,17110015000162
50052436,171100150202,171100150202,FALSE,FALSE,1522791,17110015000171,1522791,17110015000161
50072553,171100150302,171100150302,FALSE,FALSE,1509661,17110015000223,1509661,17110015000220
50081510,171100150304,171100150304,FALSE,FALSE,1521812,17110015000261, ,17110015000544
50030776,171100150305,171100150305,FALSE,FALSE,1506857,17110015000234,1506857,17110015000422
50056066,171100150303,171100150303,FALSE,FALSE,1526144,17110015000246,1526144,17110015000242
50081517,171100150306,171100150306,FALSE,FALSE, ,17110015000007, ,17110015000237
50094161,171100150307,171100190900,FALSE,FALSE,1510759,17110019021227,1510759,17110019021228
50022009,171100170101,171100180800,FALSE,FALSE,1526249,17110017000060,1525867,17110018015438
50065767,171100180704,171100180704,FALSE,FALSE,1527120,17110018000007,1527120,17110018000041
50065766,171100180703,171100180703,FALSE,FALSE,1526939,17110018000056,1526939,17110018000052
50046613,171100180701,171100180702,FALSE,FALSE,1522289,17110018000071,1522289,17110018000060
50035938,171100180602,171100180603,FALSE,FALSE,1516537,17110018000091,1516537,17110018000074
50021351,171100180502,171100180503,FALSE,FALSE,1518881,17110018000148,1518881,17110018000109
50060432,171100180501,171100180501,FALSE,FALSE,1527942,17110018000159,1527942,17110018000153
50032612,171100180304,171100180402,FALSE,FALSE, ,17110018000183,1531444,17110018000165
50032611,171100180202,171100180202,FALSE,FALSE,1531459,17110018000023,1531459,17110018000195
50052422,171100180201,171100180201,FALSE,FALSE,1521347,17110018000308,1521347,17110018000303
50040334,171100180101,171100180101,FALSE,FALSE,1527614,17110018000591,1527614,17110018000234
50060428,171100180103,171100180103,FALSE,FALSE,1523270,17110018000250,1523270,17110018000246
50037237,171100180104,171100180104,FALSE,FALSE,1527245,17110018000575,1526903,17110018000256
50065755,171100180107,171100180107,FALSE,FALSE,1516465,17110018000282,1516465,17110018000279
50001056,171100180703,171100180703,FALSE,FALSE,1518868,17110018000372,1518868,17110018000372
50001050,171100180701,171100180701,FALSE,FALSE,1521186,17110018000394,1521186,17110018000394
50094114,171100180701,171100180701,FALSE,FALSE,1526350,17110018000426,1526350,17110018000460
50094113,171100180701,171100180701,FALSE,FALSE,1522745,17110018000463,1522745,17110018000466
50001041,171100180701,171100180701,FALSE,FALSE,1527476,17110018000484,1527476,17110018000484
50060423,171100180107,171100180107,FALSE,FALSE,1515865,17110018000545,1515865,17110018000523
50094110,171100180107,171100180107,FALSE,FALSE,1522159,17110018000543,1522159,17110018000529
50001035,171100180304,171100180304,FALSE,FALSE,1522885,17110018000542,1522885,17110018000542
50114188,171100180304,171100180304,FALSE,FALSE,1519850,17110018000535,1519850,17110018000546
50094108,171100180107,171100180107,FALSE,FALSE,1525537,17110018000564,1525537,17110018000548
50094107,171100180107,171100180107,FALSE,FALSE,1526513,17110018000565,1526513,17110018000551
50114186,171100180107,171100180107,FALSE,FALSE,1516909,17110018000559,1516909,17110018000559
50081477,171100180107,171100180107,FALSE,FALSE,1515864,17110018000572,1515864,17110018000573
50114182,171100180304,171100180304,FALSE,FALSE,1527762,17110018000554,1527762,17110018000574
50001031,171100180303,171100180303,FALSE,FALSE,1521472,17110018000594,1521472,17110018000594
50065750,171100180303,171100180303,FALSE,FALSE,1519040,17110018000605,1519040,17110018000616
50072524,171100180301,171100180302,FALSE,FALSE,1522088,17110018000608,1522088,17110018000633
50049280,171100180105,171100180105,FALSE,FALSE,1518735,17110018000595,1518735,17110018000645
50001029,171100180301,171100180301,FALSE,FALSE,1526736,17110018000651,1526736,17110018000651
50114163,171100180301,171100180301,FALSE,FALSE,1523180,17110018000653,1523180,17110018000653
50001027,171100180301,171100180301,FALSE,FALSE,1517804,17110018000663,1517804,17110018000663
50114161,171100180103,171100180103,FALSE,FALSE,1522263,17110018000664,1522263,17110018000669
50114160,171100180301,171100180301,FALSE,FALSE,1519524,17110018000668,1519524,17110018000668
50114158,171100180103,171100180103,FALSE,FALSE,1526572,17110018000666,1526572,17110018000675
50001023,171100180301,171100180301,FALSE,FALSE,1520807,17110018000677,1520807,17110018000677
50081470,171100180106,171100180106,FALSE,FALSE,1524999,17110018000673,1524999,17110018000681
50001022,171100180103,171100180103,FALSE,FALSE,1525700,17110018000683,1525700,17110018000683
50049271,170102010405,170102010407,FALSE,FALSE,787531,17010201000330,787531,17010201000323
50056015,170102010807,170102010807,FALSE,FALSE,784135,17010201000855,784135,17010201000851
50114032,170102021404,170102021404,FALSE,FALSE,791455,17010202001790,791455,17010202001783
50113901,170102010403,170102010403,FALSE,FALSE,779063,17010201001711,779063,17010201001729
50056002,170102021404,170102021404,FALSE,FALSE,792777,17010202001737,792777,17010202001921
50052376,170102010706,170102010707,FALSE,FALSE,779252,17010201001569, ,17010201002270
50042132,170102020703,170102020703,FALSE,FALSE,791206,17010202001158, ,17010202001125
50093691,170102051506,170102051506,FALSE,FALSE,780432,17010205001528,780432,17010205001531
50055930,170102051105,170102051105,FALSE,FALSE,779928,17010205001681,779928,17010205001686
50052301,170102080207,170102080207,FALSE,FALSE,779840,17010208000255,779840,17010208000277
50093575,170102080108,170102080108,FALSE,FALSE,785849,17010208000338,785849,17010208000358
50072235,170102100402,170102100403,FALSE,FALSE,786585,17010210000318,786585,17010210000315
50055852,170102120804,170102120805,FALSE,FALSE,770187,17010212000672,770187,17010212000669
50072131,170102120403,170102120403,FALSE,FALSE, ,17010212000975,782602,17010212296270
50072126,170102120602,170102120602,FALSE,FALSE, ,17010212001133, ,17010212001194
50112208,170200080605,170200080605,FALSE,FALSE,1527105,17020008000523,1527105,17020008000522
50019323,170200130501,170200130504,FALSE,FALSE,1506052,17020013000014,1506052,17020013000052
50040210,170200130502,170200130502,FALSE,FALSE, ,17020013000534, ,17020013000623
50049056,170200150102,170200150102,FALSE,FALSE,1512856,17020015000363,1512856,17020015000391
50040167,170402010503,170402010503,FALSE,FALSE,377662,17040201000383,377662,17040201000261
50110935,170402070501,170402070501,FALSE,FALSE,399915,17040207216838,399915,17040207216890
50052019,170402040204,170402040204,FALSE,FALSE, ,17040204000390, ,17040204000382
50080223,170402040604,170402040801,FALSE,FALSE,378880,17040204000108, ,17040204001278
50080214,170402070605,170402070605,FALSE,FALSE,372813,17040207000035,372813,17040207000033
50033505,170402070204,170402070204,FALSE,FALSE,383982,17040207001172,383982,17040207001137
50059807,170402120702,170402120703,FALSE,FALSE,372386,17040212001191, ,17040212000426
50023504,170402120201,170402120303,FALSE,FALSE,395830,17040212010173,395883,17040212007922
50059778,170701050803,170701050803,FALSE,FALSE,1520167,17070105000503,1520167,17070105000501
50071474,170701050902,170701050902,FALSE,FALSE, ,17070105000639, ,17070105000663
50091849,170701050901,170701050901,FALSE,FALSE,1522459,17070105000643,1522459,17070105000664
50064930,170703040308,170703040308,FALSE,FALSE,1147612,17070304000215,1147612,17070304000214
50037040,170800030207,170800030207,FALSE,FALSE, ,17080003000533, ,17080003000548
50091548,171100020402,171100020402,FALSE,FALSE,1521394,17110002000033,1521394,17110002000031
50029056,171100020301,171100020304,FALSE,FALSE,1525401,17110002000057,1525401,17110002000035
50037032,171100020302,171100020302,FALSE,FALSE, ,17110002000228,1505049,17110002000058
50059706,171100020401,171100020401,FALSE,FALSE,1517971,17110002000072,1517971,17110002000067
50091545,171100040604,171100040700,FALSE,FALSE,1503973,17110004015728,1503973,17110004015657
50055455,171100040604,171100040700,FALSE,FALSE,1507256,17110004015666,1507256,17110004015662
50037031,171100040602,171100040700,FALSE,FALSE,1503084,17110004015733,1509442,17110004015668
50048838,171100040601,171100040700,FALSE,FALSE,1508651,17110004015647,1508651,17110004015673
50059702,171100020203,171100020203,FALSE,FALSE, ,17110002000185, ,17110002000109
50038463,171100020202,171100020202,FALSE,FALSE,1503714,17110002000128,1503714,17110002000115
50051898,171100020202,171100020202,FALSE,FALSE,1508520,17110002000138,1504316,17110002000131
50079798,171100020401,171100020401,FALSE,FALSE,1524125,17110002000263,1524125,17110002000275
50091525,171100020401,171100020401,FALSE,FALSE,1519189,17110002000307,1519189,17110002000304
50109466,171100020402,171100020402,FALSE,FALSE,1521196,17110002000335,1521196,17110002000337
50016257,171100120101,171100120106,FALSE,FALSE,1523753,17110012000085, ,17110012000467
50064852,171100120102,171100120102,FALSE,FALSE,1525014,17110012000329, ,17110012005990
50014610,171100120201,171100120400,FALSE,FALSE,1520858,17110012000130, ,17110012000023
50043891,171100120301,171100120301,FALSE,FALSE,1503233,17110012000010,1503233,17110012000107
50071328,171100120302,171100120302,FALSE,FALSE,1507024,17110012000117,1507024,17110012000115
50079788,171100120303,171100120303,FALSE,FALSE,1508855,17110012000120,1508855,17110012000118
50048817,170501100302,170501100302,FALSE,FALSE,1123173,17050110001805, ,17050110001136
50025345,170501100301,170501100302,FALSE,FALSE,1119588,17050110000882, ,17050110001176
50051873,170501100310,170501100310,FALSE,FALSE,1118354,17050110001265,1118354,17050110001213
50055420,170501100306,170501100306,FALSE,FALSE,1119931,17050110001832,1119931,17050110001299
50041865,170501100303,170501100303,FALSE,FALSE,1127200,17050110001149,1127776,17050110001314
50051865,170501100305,170501100305,FALSE,FALSE,1120189,17050110001335,1120189,17050110001845
50046189,170402080605,170402080605,FALSE,FALSE,373222,17040208145652,373222,17040208145650
50055405,170402060904,170402060904,FALSE,FALSE,386775,17040206000375,386775,17040206000370
50055401,170402070504,170402070504,FALSE,FALSE,375407,17040207216925,375407,17040207216905
50059640,170402070504,170402070504,FALSE,FALSE,371932,17040207216933,371932,17040207216930
590052107,100200030402,100200030402,FALSE,FALSE, ,10020003000626, ,10020003000816
590059424,101702010201,101702010201,FALSE,FALSE,1254338,10170201012841, ,10170201013046
590041772,100700040703,100700040703,FALSE,FALSE,769709,10070004001076,769709,10070004001556
590051885,100700040702,100700040702,FALSE,FALSE,806808,10070004001045,806808,10070004001022
630038958,080802060403,080802060403,FALSE,FALSE,542250,08080206012162,542250,12010005001326
630011163,120100010101,120100010401,FALSE,FALSE,1373266,12010001000063, ,12010001049032
630019165,120100041104,120100041104,FALSE,FALSE,1382298,12010004000179, ,12010004019598
630013819,120100041001,120100041001,FALSE,FALSE,555463,12010004000650, ,12010004019647
630034584,120100010202,120100010202,FALSE,FALSE,1331438,12010001000083,1331438,12010001000082
630011433,120100010301,120100010405,FALSE,FALSE,1375874,12010001000092, ,12010001049020
630025715,120100010403,120100010403,FALSE,FALSE,1340070,12010001000390, ,12010001049034
630016585,120100010501,120100010501,FALSE,FALSE,1374832,12010001000254,1374832,12010001000248
630016584,120100010502,120100010502,FALSE,FALSE,1336518,12010001000212,1336518,12010001000203
630010700,120100010503,120100010504,FALSE,FALSE,1330270,12010001001243,1374950,12010001000093
630018515,120100010506,120100010506,FALSE,FALSE,1375690,12010001000348, ,12010001000235
630021261,120100010602,120100010602,FALSE,FALSE,1339763,12010001000318,1339763,12010001000024
630010495,120100010604,120100010605,FALSE,FALSE,1336804,12010001000145,1336804,12010001000122
630016582,120100010606,120100010606,FALSE,FALSE,1349639,12010001000664, ,12010001000005
630011728,120100020103,120100020103,FALSE,FALSE,1340185,12010002000825, ,12010002000140
630008397,120100020201,120100020206,FALSE,FALSE,1372567,12010002002538,1372567,12010002000085
630015806,120100020301,120100020303,FALSE,FALSE,1337389,12010002000172,1337389,12010002000164
630025644,120100020302,120100020302,FALSE,FALSE,1348103,12010002000369,1348103,12010002000365
630015156,120100020401,120100020401,FALSE,FALSE,1340217,12010002000347,1340217,12010002000337
630014026,120100020402,120100020402,FALSE,FALSE,1336550,12010002000077,1336550,12010002000073
630016569,120100020404,120100020404,FALSE,FALSE,1344494,12010002000181,1344494,12010002000173
630034418,120100020503,120100020503,FALSE,FALSE,1330680,12010002000284,1330680,12010002000283
630016568,120100020501,120100020502,FALSE,FALSE,1344685,12010002000190,1344685,12010002000182
630023139,120100020504,120100020504,FALSE,FALSE, ,12010002000316, ,12010002000315
630021217,120100020505,120100020505,FALSE,FALSE,1373885,12010002000469,1373885,12010002000465
630019706,120100020602,120100020602,FALSE,FALSE,1374816,12010002000483,1374816,12010002001192
630025662,120100020607,120100020607,FALSE,FALSE,1376644,12010002000052,1358896,12010002000050
630015803,120100020701,120100020702,FALSE,FALSE,1375551,12010002000602,1375551,12010002000039
630015802,120100020703,120100020705,FALSE,FALSE,1373598,12010002000036,1373598,12010002000029
630012746,120100020801,120100020805,FALSE,FALSE,1374808,12010002000220,1374808,12010002000207
630023120,120100020802,120100020802,FALSE,FALSE,1334678,12010002000300, ,12010002002609
630014558,120100020901,120100020902,FALSE,FALSE,1374236,12010002000234,1374236,12010002000221
630016565,120100020903,120100020903,FALSE,FALSE,1372867,12010002000423,1372867,12010002001202
